STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,ACTIVITY: Economic activity,UNIT_MEASURE: Unit of measure,PRICE_BASE: Price base,TRANSFORMATION: Transformation,ASSET_CODE: Asset type,CONVERSION_TYPE: Conversion type,TIME_PERIOD: Time period,OBS_VALUE: Observation value,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,BASE_PER: Base period,DECIMALS: Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSTO: Hours worked for total employment,_T: Total - all activities,H: Hours,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,46271.435,E: Estimated value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSTO: Hours worked for total employment,_T: Total - all activities,H: Hours,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,45599.31,E: Estimated value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2022,3887337.061,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,"USD_PPP_H: US dollars per hour, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,73.35732914276257,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,109957.47278311213,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2020,49396.41690540181,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2021,52428.28651520057,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2022,56933.12820925908,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2023,60923.02208510204,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2023,137491.96513695022,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,"USD_PPP_H: US dollars per hour, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2023,91.59033180545934,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,"USD_PPP_H: US dollars per hour, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2024,93.11733947736872,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2024,140843.12634021966,A: Normal value,0: Units,,2: Two
